Caption,Likes,MediaCount,Date,Is Video,URL
"De um fim de tarde muito especial, de um dia preparado e esperado com muito amor pra celebrar esse lindo encontro de almas!

Ilziane + Neto 🤍

Como é bom quando conhecemos a história do casal deeesde o comecinho, a emoção é maior em ter a honra de eternizar esse momento tão importante na vida dos dois, a concretização de um amor que certamente ser pra vida toda ✨",71,6,2022-11-16 20:53:28,False,https://www.instagram.com/p/ClCTN9WS052
"Sobre o dia de Hugo e Lígia 🤍
Um casamento intimista (de verdade) que transbordou amor e afeto por todo canto!

@nommadebistrot 
@beltenoriobeauty",58,7,2022-11-15 20:59:38,False,https://www.instagram.com/p/Ck_vINSSsC_
"Sobre sempre celebrar a vida, o amor e a união ✨

Pra comemorar os sete anos de casados nada melhor do que renovar as fotos do casal. E Adriana aos 48 do segundo tempo veio falar comigo pra gente fazer acontecer esse ensaio lindão!
Que Deus abençoe sempre o amor e a vida de vocês 🤍",122,7,2022-11-14 20:46:46,False,https://www.instagram.com/p/Ck9I3KcSzbt
"Sobre dias tão lindos que perdemos o fôlego só de olhar! Um dia de amor, entrega e muito afeto.
Foi lindo demais ver o cuidado de Deus com o dia de Karol e Thomaz 🤍",98,4,2022-10-13 21:40:48,False,https://www.instagram.com/p/Cjq1m2du_s4
"Há algo em estar nos braços das pessoa que a gente ama que adiciona muita emoção - uma avalanche de aconchego e amor mais profundos um pelo outro.

- e é muito bom ver que os casais que registramos tem essa conexão tão linda, e muitas vezes até esquecem que estamos lá.",54,7,2022-10-11 22:32:25,False,https://www.instagram.com/p/Cjlx7MkuQ1w
"Não resisti e precisei gravar esse momento de Amanda e Vitor, simplesmente tudo no casamento deles parecia um sonho, as cores, as pessoas todas reunidas e tão felizes celebrando o amor dos dois... Foi lindo demais de se ver!",61,1,2022-10-07 21:26:52,True,https://www.instagram.com/p/CjbXOVqAVW9
You know... 🤍,683,1,2022-10-06 20:16:27,True,https://www.instagram.com/p/CjYqQB8A0Md
"Que vocês lembrem de cada pedacinho desse dia!
Da luz, do clima, das cores, de cada detalhe... Porque tudo isso se vai, as flores murcham, o dia acaba e o que fica são essas lembranças documentadas pro resto da vida. ✨

Decoração: @decoracoes_eternize 
Bolo: @renatosouzacakes 
Local: @engenho_sao_bernardo
Doces: @menina_docegourmet",105,9,2022-10-04 15:40:58,False,https://www.instagram.com/p/CjTBRgvOXBh
"Eu juro que tento, mas não tem jeito: pra mim esse é o momento mais lindo da cerimônia.
O momento em que tudo se finda, em que dois viram um... Não existe nada de mais lindo nessa vida 🤍

E fica aqui o meu agradecimento a Karol, essa noiva dorameira e fofa que conquistou meu coração pra sempre! Você é luz Karolzinha, espero que sua vida seja repleta de felicidade e amor. Espero um dia te visitar pra gente encher o buchinho de sushi por Alagoas (ou em qualquer lugar desse mundão).

Ficha técnica
Cerimonial: @eternize_eventos
Decoração: @decoracoes_eternize 
Local: @engenho_sao_bernardo 
Make: @nataliasousamakeup_ 
Música: @music_liraa 
Celebrante: @pr.silviomoraes 
Iluminação: @ma_iluminacao 
Buffet: @fabianaragao_buffet 
Bolo: @renatosouzacakes
Doces: @menina_docegourmet",128,3,2022-10-03 23:18:32,False,https://www.instagram.com/p/CjRQ17pOjub
Ilziane + Neto ✨,73,7,2022-09-30 21:29:12,False,https://www.instagram.com/p/CjJV8lJOZp_
"Vamos conversar um pouquinho sobre a importância do making of?
Algumas noivas não gostam tanto da ideia de fazer essas fotos, porém eu acredito que essa é uma das partes essenciais a serem documentadas em um casamento.
Toda a ansiedade, a espera, a alegria de estar finalmente ficando pronta pro grande dia da sua vida merecem e devem ficar pra eternidade.
A fotografia só faz sentido no futuro, e depois com certeza vocês vão amar sentar com seus filhos numa tarde de domingo, e ver que cada pedacinho desse dia e cada sensação estão ali pra serem revividas através das memórias palpáveis 🤍
.
.
Cerimonial: @cerimonialmanusumara 
Buquê: @rosacerejadecor 
Maquiagem: @fabianalima.makeup
Local: @quintadasaguaseventos",61,5,2022-09-28 21:00:56,False,https://www.instagram.com/p/CjEJH0ZueaT
"É engraçado observar de fora a conexão que alguns casais tem, particularmente é uma das coisas que eu mais gosto. Existem pessoas que a gente olha e diz: é, não tem como, tem encontros na vida que simplesmente tem que acontecer. É o destino.
São pra ser.

Marillya e Maurilio são aquele tipo de casal que a gente mal dirige, eles são tão conectados um com o outro que tudo flui naturalmente. E foi assim com só meia horinha de fotos programadas de última hora, em casa mesmo. Uma mais linda que a outra 🤍",82,8,2022-09-17 21:21:56,False,https://www.instagram.com/p/Cin2x7TOKw9
"Sobre um dia de muito amor, aconchego e significado 🤍",64,3,2022-09-14 21:39:21,False,https://www.instagram.com/p/CigKY5Ku_7A
"Um ensaio intimista e cheio de amor!
Ainda vou compartilhar muito desse ensaio aqui, mas Yasmim e Jefferson já são velhos conhecidos daqui desse perfil e amam eternizar os momentos mais especiais da vida deles.
Daqueles clientes que viraram amigos e tão sempre com a gente nessa jornada 🤍",89,6,2022-09-12 21:20:12,False,https://www.instagram.com/p/Cia-m9ZOuYk
"O dia do sim que foi tantas vezes adiado e muito esperado. O sim dessas duas pessoas tão especiais nas nossas vidas 🤍 que a vida de vocês seja como o sorriso de Cris: leve e repleto de amor. 
Espero acompanhar muitas fases dessa família linda 🥰
.
.
.
#casamentospernambuco #noivaspernambuco #weddingdress #casamentodossonhos #noivos2022",3,2,2022-07-09 21:19:46,False,https://www.instagram.com/p/Cfzm45xOo2M
"eu fecho os olhos e tudo que vejo é você 🤍
Entrando na trend e matando a saudade desse ensaio lindo ✨",133,1,2022-07-04 20:24:11,True,https://www.instagram.com/p/CfmoiM6BKt0
"Difícil foi escolher as fotos pra esse carrossel - eu queria mesmo era postar todas 🥺
O casal que a gente acompanha desde sempre 🤍 somos muito gratos em ter tido a oportunidade de acompanhar a jornada de vocês!
.
.
Vestido: @ateliernataliacarla
Maquiagem: @marillyamakeup
Local: @unohotel",61,6,2022-07-04 16:31:57,False,https://www.instagram.com/p/CfmN-dKujv6
"Um dia tudo que vivemos não vai passar apenas de memórias, partindo disso acho tão importante eternizar os detalhes, porque cada pedacinho desse dia importa. Cada cheiro, a cor, a dedicação pra que tudo saísse perfeito... Tudo isso mora na beleza do detalhe 🤍",71,3,2022-06-04 00:51:17,False,https://www.instagram.com/p/CeXSej7OraA
"Detalhes de Joyce 🤍
Uma noiva que foi suuuper especial pra gente, é um daqueles dias que se eu pudesse viveria ele de novo mil vezes de tão lindo que foi!
.
.
.
. 
#noivaspernambuco #casamentospernambuco #casamentoperfeito #weddingdress #fotografiarecife",77,4,2022-05-19 15:30:27,False,https://www.instagram.com/p/CdvqXwYONfu
E as coisas findas - tão mais que lindas - essas ficarão 💛,47,3,2022-03-08 23:00:53,False,https://www.instagram.com/p/Ca3Er3AFEW7
"Riso solto e encontro de almas 💛
.
.
.
.
#eternizemomentos",52,1,2022-02-11 23:25:32,False,https://www.instagram.com/p/CZ2vohZl-vS
Da série: não consigo decidir qual foto postar pois todas lindas ✨,71,1,2022-02-09 17:35:04,True,https://www.instagram.com/p/CZw9pC1hg7s
"Vemos tantas fotos todos os dias agora pelas redes sociais e virou quase rotina tirar tantas fotos em nosso telefone que nunca mais vemos, se perdem no tempo junto com tantos outros arquivos... E é por isso que há algo tão especial em imprimir uma imagem e segurar essa foto em suas mãos!

É como se os momentos ganhassem uma nova vida, e você percebe novos detalhes quando vê uma foto fora de seu formato digital. É também por isso que adoro viajar no tempo vendo minhas fotos de infância e até hoje eu revelo muitas fotos que tiro. Isso faz com que a gente pare e reserve um momento para realmente olhar para a foto que está compondo, além de viajar no tempo e relembrar tantos momentos importantes.
Eu recomendo imprimir suas fotos favoritas se você tiver uma chance! Tenha suas memórias palpáveis 💛✨

#eternizemomentos #revelesuasfotos",45,1,2022-01-27 20:11:59,False,https://www.instagram.com/p/CZPxj1PFh73
"A vida é cheia de momentos fugazes. Momentos que planejamos, alguns que nos surpreendem... E tem alguns que desejamos que durassem para sempre! Estes são os que guardamos e valorizamos, aqueles que eu nunca quero que você esqueça.
⠀⠀⠀⠀⠀⠀⠀⠀⠀
Quando eu comecei na fotografia eu queria tirar fotos bonitas. Mas ao longo do caminho encontrei um profundo senso de conexão humana quando me permitiram esses momentos na vida das pessoas. Há uma vulnerabilidade que eu vi acontecer e, para mim, não há nada mais bonito do que poder entregar a alguém uma foto que não é apenas bonita, mas captura o que senti por eles.
O brilho de uma mãe enquanto ela olha para a vida que ela está carregando e se pergunta: 
~ quem você vai ser minha pequena? ~

Meu coração se enche de alegria, tô muito animada pra ver o rostinho dessa pequena e pra @agdabaia receber sua pequena Olívia no mundo com todo amor ✨",70,2,2022-01-19 18:18:24,False,https://www.instagram.com/p/CY6-M26lGdG
"Alguns momentos especiais logo após o sim de Janne e Ricardo - por mais casamentos nesse lugar perfeito, por favor ✨🤏
.
.
.
Local: @recantodassucupiras 
Decoração: @rosacerejadecor
Cerimonial: @samarasiqueira_ac",61,3,2022-01-17 18:28:22,False,https://www.instagram.com/p/CY11wJZFF5C
"Nos momentos mais sutis e nos sentimentos mais puros, um sorriso guardado para sempre! 
.
.
.
.
#weddingphotography #lapisdenoiva #noivasderecife #fotografiadecasamento #cozymoments",53,2,2022-01-15 20:05:52,False,https://www.instagram.com/p/CYw3UdqlvfI
"Não se trata do vestido, das flores, da comida, da decoração ou da fotografia... Embora a beleza pela beleza valha a pena ser apreciada, apreciada e investida. É sobre o simples ato de dizer “eu escolho você”. E uma vez que você fez essa escolha naquele dia e declarou publicamente sua intenção de viver juntos, trata-se de fazer essa escolha repetidamente, enquanto o tecido de suas vidas se entrelaça e alguns fios se desfazem e alguns caem enquanto outros são adicionados.
E quanto a mim, minha missão é ajudar você a lembrar como se sentiu naquele primeiro momento. A fotografia é a guardiã da memória 💕
.
.
.
#coupleshoot #casamentospernambuco #casamentosrecife #ensaiodecasal #carpina #intothewild #cozymoments",53,3,2022-01-15 14:16:24,False,https://www.instagram.com/p/CYwPU3nuGPG
"Quero que vocês façam um exercício rápido – eu chamo isso de exercício do coração. Esse exercício vai ajudar vocês a identificarem se vocês gostariam de um casamento tradicional, destination, elopement, intimista e afins...
Eu quero que você sente com seu parceiro e imagine como seria o dia do seu casamento de vocês, o dia perfeito!

Tudo o que você sente quando executa o exercício do coração não é certo ou errado, mas o ajudará a solidificar sua posição e a tomar uma decisão sobre o que fazer em relação ao dia do seu casamento. Porque aqui vai uma coisa que eu acredito fielmente: eu pessoalmente acho que ir em frente e se casar é sábio! Não acho que 2022 seja garantido como um ano para casamentos tradicionais – vou escrever mais detalhadamente sobre o porquê disso depois, em outro post - Mas, em última análise, o dia do seu casamento deve ser algo incrivelmente especial com o qual você possa ficar realmente empolgado, aproveitar e lembrar por toda a vida. E isso é realmente importante. Você está investindo muito tempo e energia no seu dia, DEVE ser incrível e deve ser tudo o que você quer que seja.
.⁠ 
.⁠ 
.⁠ 
.
#casamentosrecife #casamentospernambuco #fotografosdecasamento #ensaiodecasal",81,4,2022-01-14 19:49:56,False,https://www.instagram.com/p/CYuQs8FF0E8
"A linda Rayane 💛
//

Cerimonial: @samarasiqueira_ac
Espaço: @villaradnai
Make: @karolcoutostudio
Penteado: @walissonvieirahair
Buquê: @claudiobial
Vestido: @lucvestoficial",43,2,2022-01-13 17:39:36,False,https://www.instagram.com/p/CYrc_YgFqeu
"Da série: lugares lindos demais pra não parar pra fazer umas fotos ✨
Recife tem um lugar cativo no nosso coração, não só pelos lugares históricos, essa cidade é pura poesia em cada esquina!

Com nosso casal lindo de sempre pra sempre @amflfo @andisu.n 💛",75,2,2022-01-12 22:04:04,False,https://www.instagram.com/p/CYpWdoDF4ZW
"Citem crianças mais lindas e falhem miseravelmente 😂😂
@thalitafreirebarreto 

#casamentospernambuco",93,2,2021-03-29 12:49:15,False,https://www.instagram.com/p/CNANPDnlS3Y
"Oi oi genteee, como vocês estão? Demos uma sumidinha daqui do insta nas últimas semanas, ficamos super em falta com vocês em relação a muitas coisas por alguns problemas pessoais, mas já estamos de volta e, no nosso tempo e com calma, vamos nos atualizando e atualizando vocês de tudo.

Queria reiniciar com essas fotos do casamento de @julietaffreire, pra mim são nesses pequenos detalhes que encontramos cuidado, carinho e afeto. Amo demais! Cada registro de um casamento é importante e uma memória que eternizamos com todo amor do mundo pra vocês 💕",81,4,2021-03-17 19:32:37,False,https://www.instagram.com/p/CMiB24tlizk
"Hoje acordei saudosa e bateu uma vontade de rever as fotos desse dia 😭
Que saudade gente, mal posso esperar toda essa agonia de pandemia passar pra gente fazer uma festa bem linda pra comemorar a união de vocês 💛",80,4,2021-02-02 17:31:50,False,https://www.instagram.com/p/CKzF2qLlqG-
"E QUANDO A NOIVA SURPREENDE A TODOS E RESOLVE ENTRAR CANTANDO?
Eu não chorei, vocês que choraram kkkkkk

Gente, já faz um tempinho que eu tava pra vir aqui falar desse dia, um dos casamentos mais lindos que já fui. Nessa pandemia, apesar dos pesares e de toda a dificuldade, acho que conseguimos ressignificar muitas coisas, deixar tudo mais íntimo, conseguimos deixar só o que importa. Casamentos intimistas, como foi o de Rayane, com poucos convidados e muito amor, trazem a tona uma coisa que a muito eu sentia que estava perdida no mundo dos casamentos, onde tudo acabava se tornando um evento e era deixado de lado umas das coisas que mais importa no seu grande dia, que é estar rodeada apenas de pessoas que você sabe que torcem por você 💛

Cerimonial: @samarasiqueira369
Espaço: @villaradnai 
Make: @karolcoutostudio 
Hair: @walissonvieirahair 
Decor: @claudiobial 
Som/Iluminação: @rmjsomiluminacao 
Vestido: @lucvestoficial",122,4,2021-01-28 15:22:19,False,https://www.instagram.com/p/CKl_DrZli5g
"Esteja perto da pessoas que te guiem pelos momentos mais felizes, tristes e imprevisíveis da vida.

Pessoas que celebram, dançam, confortam e se preocupam mais com você do que você às vezes.

Pessoas que agarram sua mão pra te puxar ou colocam a mão na sua para dizer silenciosamente que eles estão lá, não importa o que aconteça e que apenas estarem lá é o suficiente.

• • •",142,3,2021-01-19 14:09:18,False,https://www.instagram.com/p/CKOrjElllZS
"“Nós nos encontramos neste mundo louco, bagunçado e bonito porque pertencemos um ao outro, pertencemos nos braços um do outro e estamos conectados por mais do que amor, por mais do que compromisso, por mais do que até mesmo o próprio destino, pela simples razão que a sua presença é a única coisa que eu realmente desejo pelo resto da minha vida .“",123,5,2021-01-15 18:44:30,False,https://www.instagram.com/p/CKE33GoF6cR
"Vou contar uma história pra vocês do dia do casamento de Adinha.
⠀
Quando Ada tava finalizando a sua preparação, percebeu que faltava o véu. A entrega atrasou e a gente tava em cima da hora pra correr pra igreja.
Ela se preocupou, como qualquer noiva, claro, ela queria que tudo saísse perfeito no seu grande dia. ⠀
E ligamos, e mandamos mensagem, e nada da moça chegar com o véu.
Era trânsito... 
Era atraso... 
E ainda tinha o trânsito pra chegar na igreja que era em outra cidade!
Dia de sexta-feira, acesso pra Recife é daquele jeitinho... 
Tava tudo uma agonia, eu já tava quase infartando!
⠀
Mas depois sabe o que ela disse? ⠀
⠀
""Vou me casar gente! Não importa o meu véu."" ⠀
⠀
Depois de aceitarmos que não ia ter véu kkkkk nos 45 do segundo tempo chega a responsável pelo atelier correeeendo quando a gente já tava saindo do apartamento, tudo nas pressas ela finalizou o véu e corremos pra igreja.
⠀
Então, Ada usou o véu de última hora em seu casamento. ⠀
⠀
E você sabe o que... No fim, realmente não importou o véu?
Ela se casou com uma pessoa incrível cercada por pessoas que ela amava. Foi uma cerimônia linda.
⠀
E agora, o véu, é apenas parte da história de quando Ada e Josenildo se casaram e foi incrível! As vezes a gente se preocupa demais com os detalhes, não que não sejam importantes, porque muitas vezes é nos detalhes que a gente enxerga a beleza de tudo. Mas no fim, a única coisa que importa no dia do seu casamento é união, companheirismo e estar sempre com quem a gente ama, compartilhando desse momento único e lindo das nossas vidas 💛",77,2,2021-01-13 19:50:59,False,https://www.instagram.com/p/CJ_14UFFcxc
"“Você sabe que está apaixonado quando não consegue dormir porque a realidade finalmente é melhor do que seus sonhos.” 
– Dr. Seuss
ﾠ
No mais sutil dos momentos e no mais puro dos sentimentos, um momento salvo para sempre! Uma das coisas que nos mantém firmes é a criatividade e a magia que sentimos cada vez que seguramos uma câmera - impagável. O que tem inspirado você? ⠀⠀ 
ﾠ
Vestido: @lucvestoficial 
Espaço: @villaradnai 
Buquê: @claudiobial",128,3,2021-01-12 21:37:07,False,https://www.instagram.com/p/CJ9dO01px7y
"A noivinha mais especial da minha vida 💛 
Tive que passar o dia anterior desse casamento todinho chorando porque eu simplesmente não ia aguentar de emoção na hora. Te ver casar foi uma honra pra mim, poder eternizar esse momento único na sua vida foi mais que especial. Bom, é sempre especial ter a oportunidade de registrar o amor entre casais, mas com vocês foi emoção além da conta! Já tô ansiosa pelos mini Nildinhos e Adinhas que vem por aí 😭",75,2,2021-01-12 18:16:31,False,https://www.instagram.com/p/CJ9GRlbJKZ-
"Hoje tivemos entrega de um álbum lindo que chegou por aqui 💛
ㅤ
E por falar em álbuns onde você guarda suas memórias mais queridas? Você deixa tudo no seu telefone ou num pendrive? Quantas vezes você perdeu imagens importantes, justamente porque deixou tudo no digital e não revelou?
ㅤ
As histórias ganham vida quando você adiciona textura, uma pitada de emoções, o que você experimentou, pensou, tocou, cheirou e viu. E quando você coloca tudo isso em ordem para que a verdade apareça.
Quem não gosta de tirar fotos de infância e folhear por horas lembrando de tantas memórias tão cheias de carinho? Tenha uma casa para suas memórias!",54,1,2021-01-11 18:05:02,False,https://www.instagram.com/p/CJ6gKpYll_V
"Bom dia gente! Boa segundona, bom início de semana pra nós.

Abrindo os posts da semana com esse mini editorial peeeeerfeito feito pra Marillya. 
Me diz se não é a coisa mais linda? Me deu gatilho kkkkk tô ansiosa demais pra fotografar várias noivinhas esse ano 😭",161,3,2021-01-11 14:20:21,False,https://www.instagram.com/p/CJ6Gc-KlYIr
"Você está pronto para começar 2021 melhor do que nunca? 🎉
O que você quer eternizar esse ano?
Esse ano damos o start com tudo pra entregar uma experiência INCRÍVEL pra vocês. Vamo ou bora? Vamo simbora!!!",114,1,2021-01-08 19:55:53,False,https://www.instagram.com/p/CJy-d5TlT98
"A perfeição desse bolo, só porque eu sei que vocês amam demais esses detalhes 🥰
Bolo por @doceseduardaaraujo",73,3,2020-12-28 21:27:05,False,https://www.instagram.com/p/CJW0KLAlE5d
"Sharon & Airam 💕

E depois de um merecido recesso estamos de volta a ativa por aqui. Nesses dias de folga aproveitei pra refletir sobre 2020, um ano com certeza em que muita coisa foi ressignificada nas nossas vidas, e uma delas com certeza foi a nossa fotografia.
Pra quem tá aqui já a um tempinho, lembra da gente como @marcosmacedofotografia 🗣️ uma fase que vamos guardar pra sempre em nossos corações, porque sem ela nunca ia existir a Vanguart. Nunca estaríamos aqui, encontrando o nosso propósito na fotografia, se não tivéssemos passado por tanta coisa antes. E a tudo sou grata a Deus, pelos desafios, pelas dificuldades, pelo tempo. Que em 2021 a gente alcançe muitos corações por aí 💛",195,3,2020-12-28 18:34:01,False,https://www.instagram.com/p/CJWgWogF8JJ
"“Se você ama algo, ame-o completamente!
Aprecie-o, diga-o, mas o mais importante, mostre-o.
A vida é finita e frágil e, só porque algo está lá um dia, não significa que vai estar no dia seguinte. Nunca tome isso como certo.
Diga o que você precisa dizer, depois diga um pouco mais. Diga muito. Mostre muito. Amo demais.
Tudo é temporário, exceto amor. O amor sobrevive a todos nós. ” - R. Queen",114,2,2020-12-08 23:50:06,False,https://www.instagram.com/p/CIjkoMPl9Wv
"ACONCHEGO

/ê/

substantivo masculino

1. ato ou efeito de aconchegar.

2. acolhimento, amparo físico junto a alguém ou algo; abraço.

Abraço é entrelaço de alma, um convite pro aconchego, é encontrar paz e calmaria nos braços de quem se ama 💛",124,1,2020-12-08 18:57:55,False,https://www.instagram.com/p/CIjDMNklh9J
"A palavra do momento: autenticidade.
Seu ensaio deve ser sobre isso. Nos nossos ensaios, damos total prioridade a isso!
Sobre ser quem você é, em algum lugar que você ame, vestido da maneira que você mais gosta e confortável 💛 sem personagens, sem fingimentos.
Tudo documentado e eternizado da maneira mais linda de todas: sendo quem você realmente é, junto de quem você mais ama!",109,4,2020-12-07 20:42:09,False,https://www.instagram.com/p/CIgqUvvlnZZ
"Nao existe nada melhor do que a gente se encontrar nos braços de quem a gente ama 💛 as vezes um simples gesto, um olhar, um simples toque, gera uma conexão incrível entre o casal. Quem aí já se sentiu assim? Seguro, apenas por estar com quem se ama?",89,2,2020-12-05 13:06:48,False,https://www.instagram.com/p/CIasn4SlHmq
"Quando você literalmente dá um passo para trás e deixa duas pessoas apaixonadas apenas serem eles mesmos. Capturando todos os momentos simples e autênticos, desse casal que é lindo demais né gente, fala sério 🤣",131,3,2020-12-01 23:09:31,False,https://www.instagram.com/p/CIRea2Vl7nz
"Aquela sequência de tirar o fôlego!! São tantas fotos lindas desse casamento, foi um dia realmente feito especialmente pra esse casal, em cada detalhe.

Isso me lembra que, estive refletindo esses dias que passamos em off sobre o nosso real propósito dentro da fotografia e na vida de tantas pessoas que nos permitem eternizar momentos tão únicos de suas vidas. É uma grande responsabilidade, e devemos amar as pessoas onde elas estão e servi-las como nenhum outro. Costumava ser tão difícil para mim tirar fotos de pessoas que eu não achava que fossem meu tipo de estilo, ou que atrairiam meu cliente ideal, etc., mas você sabe o que eu aprendi ao longo desses anos na fotografia? Que isso não importa.
Nós somos chamados a amar e servir aos outros e pode ser difícil, cansativo e inquietante, mas é isso que nos torna diferentes. É essa a nossa singularidade, o nosso olhar diante de tanto amor que nos é apresentado durante os casamentos e ensaios.

Amamos olhar além da aparência das pessoas e realmente mergulhar fundo em conhecer os nossos casais e seu relacionamento, sua história, para que possamos servi-los melhor, afinal, são memórias que ficarão eternizadas através de nós, pra todo sempre. É uma grande mudança, mas que pra nós fez todo sentido 💛",157,3,2020-11-30 18:29:48,False,https://www.instagram.com/p/CIOZnL-lTqn
"""O amor não vai te salvar, mas ele vai segurar sua mão enquanto você se salva. E em um mundo que às vezes parece desprovido de bondade, em um mundo que às vezes parece muito pesado para suportar, acho que é tudo o que realmente estamos procurando. Alguém ao nosso lado. Alguém que nos fundamenta. Alguém que vai nos abraçar silenciosamente por vinte minutos seguidos enquanto descobrimos tudo. Acho que é tudo o que alguém realmente precisa. Alguém que os vê. Alguém que fica.""
- Bianca Sparacino

Bom comecinho de semana pra nós, com esse texto incrível e fotos lindas pra inspirar vocês 💕",111,2,2020-11-30 13:55:22,False,https://www.instagram.com/p/CIN6NRoFyA4
"A vida é curta demais, não deixe pra depois, sinta algo profundamente! A vida é muito curta para negar ao seu coração o prazer de se apaixonar por alguém e dar a ele sua alma. A vida é muito curta para fingir que você encontrará o amor onde é confortável e fácil, porque na realidade, o amor nunca será fácil. E essa é a parte mais bonita.

A vida é muito curta para não perseguir pessoas que te assustam, porque essas pessoas são as que vão mudar sua vida. E todos nós estamos procurando por esse amor que mudará nossas vidas inteiras.
Ele está lá, esperando por você... Vá buscá-lo!",228,4,2020-11-23 22:21:31,False,https://www.instagram.com/p/CH8ykNUFaGJ
"Você já se sentiu preso? Porque eu sei que já me senti assim. Talvez você se sinta assim quando não sabe o que vem a seguir, onde está seu coração, qual é a sua paixão...

- espere, deixe-me explicar!
Todos nós já passamos por isso, por essa sensação de não saber o que vem a seguir ou para onde vamos em nosso negócio. Nosso trabalho como fotógrafos não é um ""trabalho"" comum, na verdade, não o consideraria um ""trabalho"", mas um sonho que nunca pensei que estaria realizando. Ouvir histórias de amor únicas, ver duas pessoas se casarem, investindo em sua história, em suas vidas, em sua família.
E quem diria que isso é o que eu adoraria fazer?

Isso às vezes fica confuso? Sim. Eu derramei algumas lágrimas em um casamento ou fiquei sobrecarregada com a edição? sim Sim SIM. Mas no final tudo vale a pena.

Eu nunca, em um milhão de anos, teria sonhado com esse tipo de situação, em fazer parte da vida desses casais. Me sinto extremamente honrada!

O que me resta dizer é puro clichê, mas é a pura verdade... Encontre a sua paixão, o que você adora fazer, e isso nunca vai parecer um “trabalho” para você 💛",71,1,2020-11-18 15:32:08,False,https://www.instagram.com/p/CHvLvhllxYB
"Nosso primeiro reels no aaaarrrr!!!
Com um pouco desse ensaio lindo, desses noivos lindos e desse lugar lindo demais! 💛",139,1,2020-11-17 20:23:46,True,https://www.instagram.com/p/CHtIRyOhdDc
"O melhor amor é o inesperado.
Você não escolhe alguém e cruza os dedos, e torce que vai dar certo... Você o encontra pelo destino e é uma conexão instantânea, a química entre vocês está muito acima da sua cabeça.
Você apenas fala, e percebe a forma como seus lábios se curvam quando o outro sorri, ou quando você para apenas pra admirar a cor de seus olhos, e de repente, você sabe que tem sorte!",165,2,2020-11-13 21:03:23,False,https://www.instagram.com/p/CHi5rMqlcMh
"Alguém que te melhora. Alguém que inspira e encoraja você no amor e na vida, que o empurra em direção a sonhos e objetivos que você ignoraria, que abnegadamente sacrifica seu tempo para ajudá-lo a se tornar um ser humano mais corajoso, completo e feliz.
Isso, é sagrado!",113,1,2020-11-12 20:42:47,False,https://www.instagram.com/p/CHgShixFFfn
"Gente, tem coisa mais linda que esses dois? Tem não viu!
Um spoilerzinho de ontem, porque eu não tô me aguentando de ansiedade pra entregar esse ensaio e mostrar tudo kkkkkkk
Estamos extremamente felizes por Marillya e Maurilio, fotografamos eles como namorados, agora noivos, e se Deus quiser estaremos presentes nesse casamento que vai ser lindo demais 💛",173,1,2020-11-12 15:21:07,False,https://www.instagram.com/p/CHfttiKlNmX
"Mas por que revelar fotos afinal? Pra que ter um álbum? Para que serve? O que isso significa para você? Num mundo tão digital, onde tudo é tão pratico e ao alcançe da mão, não podemos deixar que a fotografia revelada perca o seu encanto.

Para mim, fotografia é registrar memórias, momentos e singularidades.
Documentar dias importantes, mas também pequenos gestos, momentos juntos... Sentimentos. Detalhes que as vezes são esquecidos. Detalhes aos quais não prestamos atenção e então acabam sendo importantes e bonitos. A memória é passageira e o tempo passa.

A vida acontece, as coisas mudam, as pessoas vão... As fotos ficam para sempre!

Ter isso fisicamente é voltar, voltar a um punhado de memórias, um punhado de sorrisos, ternura e diversão, eternizados em fotos... Quem não gostaria de passar uma noite recordando e voltando a belos momentos?
Quem não gosta de pegar o seu álbum de infância, e passar horas vendo e revendo aqueles momentos?
Tenha uma casa para suas memórias! 💛",84,3,2020-11-06 14:07:12,False,https://www.instagram.com/p/CHQIe8oFXKM
"Apaixone-se pelo seu melhor amigo. Com a pessoa que mais te faz rir. Com a pessoa que te faz sorrir mesmo quando você não quer. Com a pessoa que torna os dias comuns, extraordinários!
Apaixone-se pela pessoa que viu você no seu pior momento. Com a pessoa que entende sua mágoa e quer curá-la. Com a pessoa ora por você, e pede a Deus que te acompanhe no caminho.
Apaixone-se pela pessoa que te inspira a dar o melhor de si. Quem te incentiva a perseguir seus sonhos. Que acredita de todo o coração que você pode fazer qualquer coisa que você definir em sua mente. Que torce por você mesmo quando todos os outros o abandonam.
Apaixone-se por alguém que te entende. Que pode ler sua expressão como se você fosse um livro aberto. Que conhece suas esperanças, seus medos, seus sonhos, e nunca te julga por eles. Que te entende melhor do que você mesmo, e te ama do mesmo jeito.

Apaixone-se pelo seu melhor amigo, porque ninguém vai te amar, como quem já sabe 💛",380,5,2020-10-26 22:22:30,False,https://www.instagram.com/p/CG0sa-gFMQW
"“Você não escolhe por quem se apaixona, escolhe? E uma vez que você se apaixona - aquele tipo de amor obsessivo, aquele amor que tudo consome, onde duas pessoas não suportam ficar separadas uma da outra nem por um momento - como você pode deixar um amor como esse passar por você ?”
💛",96,1,2020-10-21 17:09:58,False,https://www.instagram.com/p/CGnQrkVFmvj
